source_id,material_label,notes,SiO2_mol_frac,Na2O_mol_frac,GeO2_mol_frac,E_GPa,rho_kg_m3,family,TiO2_mol_frac,PbO_mol_frac,RO_mol_frac,WO3_mol_frac,Bi2O3_mol_frac,ZrO2_mol_frac,K2O_mol_frac,Li2O_mol_frac,MgO_mol_frac,CaO_mol_frac,ZnO_mol_frac,SrO_mol_frac,B2O3_mol_frac,Al2O3_mol_frac,BaO_mol_frac,alpha_1e6_K,P2O5_mol_frac,FemOn_mol_frac
SG-213-20069,SG-213-20069,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10217391967773437,0.10217391967773437,0.724637680053711,71.80000305175781,4063.000202178955,germanate,,,0.07101449012756347,,,,,,,,,,,,,,,
SG-213-20070,SG-213-20070,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.09778085708618164,0.09778085708618164,0.6934812927246093,72.0999984741211,4178.999900817871,germanate,,,0.11095700263977051,,,,,,,,,,,,,,,
SG-213-20071,SG-213-20071,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.09362549781799316,0.09362549781799316,0.6640106201171875,72.4000015258789,4294.000148773193,germanate,,,0.14873838424682614,,,,,,,,,,,,,,,
SG-213-20072,SG-213-20072,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.08929702758789063,0.08929702758789063,0.6333122253417969,71.9000015258789,4407.9999923706055,germanate,,,0.18809371948242187,,,,,,,,,,,,,,,
SG-213-20073,SG-213-20073,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.08458309173583985,0.08458309173583985,0.5998800277709961,73.0,4552.000045776367,germanate,,,0.23095380783081051,,,,,,,,,,,,,,,
SG-213-20074,SG-213-20074,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.07997731208801269,0.07997731208801269,0.5672149658203125,72.19999694824219,4679.999828338623,germanate,,,0.2728304100036621,,,,,,,,,,,,,,,
SG-213-20128,SG-213-20128,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10821182250976563,0.10821182250976563,0.767459716796875,69.9000015258789,3861.000061035156,germanate,,,,,,,,,,,,,,,,,,
SG-213-20129,SG-213-20129,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10649547576904297,0.10649547576904297,0.755287094116211,68.9000015258789,3865.000009536743,germanate,,,,,,,,,,,,,,,,,,
SG-213-20130,SG-213-20130,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10459941864013672,0.10459941864013672,0.7418398284912109,68.5,3868.99995803833,germanate,,,,,,,,,,,,,,,,,,
SG-213-20131,SG-213-20131,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10284463882446288,0.10284463882446288,0.7293946075439454,68.30000305175781,3871.999979019165,germanate,,,,,,,,,,,,,,,,,,
SG-213-20132,SG-213-20132,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10129310607910157,0.10129310607910157,0.7183908081054687,67.30000305175781,3872.999906539917,germanate,,,,,,,,,,,,,,,,,,
SG-214-20077,SG-214-20077,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.09764544486999512,0.09764544486999512,0.6925208282470703,62.70000076293945,3502.000093460083,germanate,,,,,,,,,,,,,0.11218837738037109,,,,,
SG-214-20079,SG-214-20079,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.08367952346801757,0.08367952346801757,0.593471794128418,52.900001525878906,3190.000057220459,germanate,,,,,,,,,,,,,0.23916912078857425,,,,,
SG-214-20080,SG-214-20080,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.0770071029663086,0.0770071029663086,0.546149673461914,49.79999923706055,3051.0001182556152,germanate,,,,,,,,,,,,,0.29983617782592775,,,,,
SG-214-20081,SG-214-20081,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.07182883262634278,0.07182883262634278,0.5094243240356445,46.09999847412109,2924.999952316284,germanate,,,,,,,,,,,,,0.34691795349121096,,,,,
SG-214-20082,SG-214-20082,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.06564245700836181,0.06564245700836181,0.46554935455322266,43.79999923706055,2818.000078201294,germanate,,,,,,,,,,,,,0.40316574096679686,,,,,
SG-214-20084,SG-214-20084,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10689916610717771,0.10689916610717771,0.7581501007080078,65.80000305175781,3723.999977111816,germanate,,,,,,,,,,,,,,0.028051555156707764,,,,
SG-214-20085,SG-214-20085,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10467706680297852,0.10467706680297852,0.7423905181884766,62.5,3608.000040054321,germanate,,,,,,,,,,,,,,0.04825538158416748,,,,
SG-214-20086,SG-214-20086,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10217391967773437,0.10217391967773437,0.724637680053711,59.20000076293945,3479.0000915527344,germanate,,,,,,,,,,,,,,0.07101449012756347,,,,
SG-214-20087,SG-214-20087,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.09992913246154783,0.09992913246154783,0.7087171936035156,55.59999847412109,3361.999988555908,germanate,,,,,,,,,,,,,,0.09142451286315918,,,,
SG-214-20091,SG-214-20091,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10307018280029297,0.10307018280029297,0.7309941864013672,75.9000015258789,4231.99987411499,germanate,,,,,,,,,,,,,,,,,,
SG-214-20092,SG-214-20092,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.10093056678771972,0.10093056678771972,0.7158196258544922,77.4000015258789,4329.999923706055,germanate,,,,,,,,,,,,,,,,,,
SG-214-20093,SG-214-20093,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.09873950004577636,0.09873950004577636,0.7002801513671875,79.5999984741211,4451.000213623047,germanate,,,,,,,,,,,,,,,,,,
SG-237-20239,SG-237-20239,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6,0.25,,76.4000015258789,2690.999984741211,silicate,0.15,,,,,,,,,,,,,,,,,
SG-237-20240,SG-237-20240,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6,0.2,,85.30000305175781,2670.0000762939453,silicate,0.15,,,,,,,0.05,,,,,,,,,,
SG-237-20241,SG-237-20241,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6,0.125,,90.6999969482422,2651.9999504089355,silicate,0.15,,,,,,,0.125,,,,,,,,,,
SG-237-20242,SG-237-20242,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6,0.05,,94.6999969482422,2621.000051498413,silicate,0.15,,,,,,,0.2,,,,,,,,,,
SG-255-20570,SG-255-20570,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.75,0.12,,74.0,2381.00004196167,silicate,,,,,,,,0.13,,,,,,,,,,
SG-255-20571,SG-255-20571,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7,0.12,,87.5999984741211,3029.0000438690186,silicate,,,,,,,,0.13,,,,,,,,,,
SG-255-20572,SG-255-20572,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,0.12,,98.0999984741211,3476.999998092652,silicate,,,,,,,,0.13,,,,,,,,,,
SG-255-20573,SG-255-20573,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6,0.12,,113.0,4133.999824523926,silicate,,,,,,,,0.13,,,,,,,,,,
SG-255-20574,SG-255-20574,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.55,0.12,,121.0,4539.999961853027,silicate,,,,,,,,0.13,,,,,,,,,,
SG-255-20575,SG-255-20575,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5,0.12,,124.0,4834.000110626221,silicate,,,,,,,,0.13,,,,,,,,,,
SG-255-20576,SG-255-20576,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5,,,124.0,4888.000011444092,silicate,,,,,,,,0.25,,,,,,,,,,
SG-255-20577,SG-255-20577,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.51,0.14,,112.0,4222.0001220703125,silicate,,,,,,,,0.2,,,,,,,,,,
SG-255-20578,SG-255-20578,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.69,0.16,,75.19999694824219,2430.000066757202,silicate,,,,,,,,0.15,,,,,,,,,,
SG-255-20579,SG-255-20579,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5,,,121.0,4438.000202178955,silicate,,,,,,,,0.3,,,,,,,,,,
SG-255-20580,SG-255-20580,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5,,,112.0,4025.0000953674316,silicate,,,,,,,,0.35,,,,,,,,,,
SG-256-20581,SG-256-20581,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,0.16,,105.0,3641.999959945679,silicate,,,,,,,,0.15,,,,,,,,,,
SG-256-20582,SG-256-20582,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.44,0.16,,109.0,3904.9999713897705,silicate,,,,,,,,0.15,,,,,,,,,,
SG-256-20583,SG-256-20583,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.41,0.16,,113.0,4160.999774932861,silicate,,,,,,,,0.15,,,,,,,,,,
SG-256-20584,SG-256-20584,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.38,0.16,,116.0,4407.9999923706055,silicate,,,,,,,,0.15,,,,,,,,,,
SG-256-20585,SG-256-20585,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.44,0.16,,106.0,3701.99990272522,silicate,,,,,,0.03,,0.15,,,,,,,,,,
SG-256-20586,SG-256-20586,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.32,0.15,,115.0,4395.999908447266,other,,,,,,0.03,,0.15,,,,,,,,,,
SG-257-20587,SG-257-20587,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.8,0.16,,63.29999923706055,2391.9999599456787,silicate,,,,,,,0.04,,,,,,,,,,,
SG-257-20588,SG-257-20588,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7270000457763672,0.23600002288818359,,62.5,2451.99990272522,silicate,,,,,,,0.03700000286102295,,,,,,,,,,,
SG-257-20589,SG-257-20589,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7269999694824218,0.145,,60.29999923706055,2453.000068664551,silicate,,,,,,,0.12800000190734864,,,,,,,,,,,
SG-257-20590,SG-257-20590,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7270000457763672,0.14500000953674316,,63.0,2578.000068664551,silicate,,,0.09100001335144045,,,,0.03700000286102295,,,,0.09100001335144045,,,,,,,
SG-257-20591,SG-257-20591,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.8180000305175781,0.145,,62.900001525878906,2411.0000133514404,silicate,,,,,,,0.03700000047683716,,,,,,,,,,,
SG-257-20592,SG-257-20592,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7130000305175781,0.14199999809265137,,72.30000305175781,2519.0000534057617,silicate,,,0.10899999618530272,,,,0.035999999046325684,,,0.10899999618530272,,,,,,,,
SG-257-20593,SG-257-20593,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7619999694824219,0.15199999809265136,,65.19999694824219,2594.000101089477,silicate,,,0.048000001907348634,,,,0.03799999952316284,,,,,,,,0.048000001907348634,,,
SG-257-20594,SG-257-20594,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7619999694824219,0.15199999809265136,,63.20000076293945,2710.0000381469727,silicate,,0.048000001907348634,0.048000001907348634,,,,0.03799999952316284,,,,,,,,,,,
SG-258-20595,SG-258-20595,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7270000457763672,0.14500000953674316,,78.19999694824219,2477.999925613404,silicate,,,,,,,0.03700000286102295,,,,,,0.09100001335144045,,,,,
SG-258-20596,SG-258-20596,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7619999694824219,0.15199999809265136,,67.0,2407.999992370605,silicate,,,,,,,0.03799999952316284,,,,,,,0.048000001907348634,,,,
SG-258-20597,SG-258-20597,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7580000305175781,0.15199999809265136,,71.80000305175781,2885.999917984009,silicate,,,,,,,0.03700000047683716,,,,,,,,,,,
SG-258-20598,SG-258-20598,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7619999694824219,0.15199999809265136,,65.5,2707.0000171661377,silicate,,,,,,,0.03799999952316284,,,,,,,,,,,
SG-258-20599,SG-258-20599,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7649999237060547,0.1529999923706055,,69.0,2690.999984741211,silicate,,,,,,,0.03799999713897705,,,,,,,,,,,
SG-259-20600,SG-259-20600,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6860000610351562,0.13700000762939452,0.14200000762939452,71.4000015258789,2726.999998092652,silicate,,,,,,,0.03500000238418579,,,,,,,,,,,
SG-259-20601,SG-259-20601,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.725999984741211,0.145,,84.0999984741211,2900.000095367432,silicate,,,,,,,0.035999999046325684,,,,,,,,,,,
SG-259-20602,SG-259-20602,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6519999694824219,0.13,,81.5,2677.000045776367,silicate,0.185,,,,,,0.03299999952316284,,,,,,,,,,,
SG-259-20603,SG-259-20603,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7350000762939453,0.14700000762939452,,79.5,2641.9999599456787,silicate,,,,,,0.08100001335144043,0.03700000286102295,,,,,,,,,,,
SG-259-20604,SG-259-20604,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.710999984741211,0.14199999809265137,,82.0,2711.999893188477,silicate,,,,,,0.11100000381469728,0.035999999046325684,,,,,,,,,,,
SG-259-20605,SG-259-20605,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7340000915527344,0.14700000762939452,,70.9000015258789,2756.00004196167,silicate,,,,,,,0.03700000286102295,,,,,,,,,,,
SG-259-20606,SG-259-20606,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7280000305175781,0.14600000381469727,,80.5,2836.999893188477,silicate,,,,,,,0.035999999046325684,,,,,,,,,,,
SG-259-20607,SG-259-20607,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6929999542236328,0.13799999237060548,,84.69999694824219,2970.999956130981,silicate,,,,,,,0.03499999761581421,,,,,,,,,,,
SG-267-20655,SG-267-20655,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.69,0.16,,75.19999694824219,2430.000066757202,silicate,,,,,,,,0.15,,,,,,,,,,
SG-267-20656,SG-267-20656,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.64,0.16,,85.19999694824219,2744.999885559082,silicate,,,,,,,,0.15,,,,,,,,,,
SG-267-20657,SG-267-20657,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.59,0.16,,91.8000030517578,2970.999956130981,silicate,,,,,,,,0.15,,,,,,,,,,
SG-267-20658,SG-267-20658,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.54,0.16,,96.9000015258789,3177.999973297119,silicate,,,,,,,,0.15,,,,,,,,,,
SG-267-20659,SG-267-20659,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,0.34,,83.0999984741211,3282.000064849853,silicate,,,,,,,,,,,,,,,,,,
SG-267-20660,SG-267-20660,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,0.29,,91.0999984741211,3357.0001125335693,silicate,,,,,,,,0.05,,,,,,,,,,
SG-267-20661,SG-267-20661,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,0.24,,96.0999984741211,3361.000061035156,silicate,,,,,,,,0.1,,,,,,,,,,
SG-267-20662,SG-267-20662,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,0.19,,99.4000015258789,3358.999967575073,silicate,,,,,,,,0.15,,,,,,,,,,
SG-267-20663,SG-267-20663,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,0.14,,102.0,3357.0001125335693,silicate,,,,,,,,0.2,,,,,,,,,,
SG-267-20664,SG-267-20664,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,0.09,,104.0,3351.999998092652,silicate,,,,,,,,0.25,,,,,,,,,,
SG-267-20665,SG-267-20665,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,0.04,,105.0,3342.9999351501465,silicate,,,,,,,,0.3,,,,,,,,,,
SG-267-20666,SG-267-20666,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,,,103.0,3341.0000801086426,silicate,,,,,,,,0.34,,,,,,,,,,
SG-267-20667,SG-267-20667,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,0.16,,98.1999969482422,3326.99990272522,silicate,,,,,,,,0.15,,,,,,0.03,,,,
SG-267-20668,SG-267-20668,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.47,0.16,,103.0,3430.999994277954,silicate,,,,,,0.03,,0.15,,,,,,,,,,
SG-268-20676,SG-268-20676,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.61,,,86.30000305175781,2394.9999809265137,aluminosilicate,,,,,,,,0.3,,,,,,0.09,,,,
SG-268-20677,SG-268-20677,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.61,0.03,,86.19999694824219,2407.999992370605,aluminosilicate,,,,,,,,0.27,,,,,,0.09,,,,
SG-268-20678,SG-268-20678,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.61,0.04,,86.0,2414.0000343322754,aluminosilicate,,,,,,,,0.26,,,,,,0.09,,,,
SG-268-20679,SG-268-20679,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.61,0.09,,84.0999984741211,2430.000066757202,aluminosilicate,,,,,,,,0.21,,,,,,0.09,,,,
SG-268-20680,SG-268-20680,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.61,0.3,,63.79999923706055,2489.000082015991,aluminosilicate,,,,,,,,,,,,,,0.09,,,,
SG-269-20681,SG-269-20681,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6479999542236328,0.11299999237060548,,97.3000030517578,3272.0000743865967,silicate,,,,,,,,0.11299999237060548,,,,,,,,,,
SG-269-20682,SG-269-20682,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.49900001525878906,0.14199999809265137,,102.0,3474.9999046325684,silicate,,,,,,,0.02799999952316284,0.14199999809265137,,,,,,,,,,
SG-269-20683,SG-269-20683,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.49900001525878906,0.14199999809265137,,96.0,3094.000101089477,silicate,,,0.07599999904632568,,,,0.02799999952316284,0.14199999809265137,,0.07599999904632568,,,,,,,,
SG-290-21022,SG-290-21022,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.81,,,77.5999984741211,2299.0000247955318,silicate,,,,,,,,0.15,,,,,,0.04,,,,
SG-290-21023,SG-290-21023,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.79,,,78.80000305175781,2316.999912261963,aluminosilicate,,,,,,,,0.15,,,,,,0.06,,,,
SG-290-21024,SG-290-21024,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.77,,,80.0999984741211,2334.0001106262207,aluminosilicate,,,,,,,,0.15,,,,,,0.08,,,,
SG-290-21025,SG-290-21025,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.75,,,81.80000305175781,2352.999925613404,aluminosilicate,,,,,,,,0.15,,,,,,0.1,,,,
SG-290-21026,SG-290-21026,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.73,,,82.5999984741211,2368.99995803833,aluminosilicate,,,,,,,,0.15,,,,,,0.12,,,,
SG-290-21027,SG-290-21027,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.7,,,82.80000305175781,2368.99995803833,aluminosilicate,,,,,,,,0.15,,,,,,0.15,,,,
SG-290-21028,SG-290-21028,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.69,,,82.80000305175781,2377.000093460083,aluminosilicate,,,,,,,,0.15,,,,,,0.16,,,,
SG-290-21029,SG-290-21029,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.67,,,84.5999984741211,2395.9999084472656,aluminosilicate,,,,,,,,0.15,,,,,,0.18,,,,
SG-290-21030,SG-290-21030,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.63,,,87.30000305175781,2418.9999103546143,aluminosilicate,,,,,,,,0.15,,,,,,0.22,,,,
SG-290-21031,SG-290-21031,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,82.4000015258789,2361.000061035156,silicate,,,,,,,,0.33,,,,,,0.02,,,,
SG-290-21032,SG-290-21032,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,83.0,2368.000030517578,silicate,,,,,,,,0.31,,,,,,0.04,,,,
SG-290-21033,SG-290-21033,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,83.80000305175781,2371.999979019165,aluminosilicate,,,,,,,,0.29,,,,,,0.06,,,,
SG-290-21034,SG-290-21034,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,84.19999694824219,2381.00004196167,aluminosilicate,,,,,,,,0.27,,,,,,0.08,,,,
SG-290-21035,SG-290-21035,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,85.30000305175781,2384.999990463257,aluminosilicate,,,,,,,,0.25,,,,,,0.1,,,,
SG-290-21036,SG-290-21036,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,85.19999694824219,2391.9999599456787,aluminosilicate,,,,,,,,0.23,,,,,,0.12,,,,
SG-290-21037,SG-290-21037,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,85.69999694824219,2398.9999294281006,aluminosilicate,,,,,,,,0.21,,,,,,0.14,,,,
SG-290-21038,SG-290-21038,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,84.30000305175781,2392.9998874664307,aluminosilicate,,,,,,,,0.19,,,,,,0.16,,,,
SG-290-21039,SG-290-21039,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,84.5,2400.000095367432,aluminosilicate,,,,,,,,0.175,,,,,,0.175,,,,
SG-290-21040,SG-290-21040,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,84.9000015258789,2398.0000019073486,aluminosilicate,,,,,,,,0.18,,,,,,0.17,,,,
SG-290-21041,SG-290-21041,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,87.5,2423.0000972747803,aluminosilicate,,,,,,,,0.15,,,,,,0.2,,,,
SG-290-21042,SG-290-21042,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.65,,,88.80000305175781,2430.000066757202,aluminosilicate,,,,,,,,0.13,,,,,,0.22,,,,
SG-290-21043,SG-290-21043,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6,,,85.69999694824219,2410.0000858306885,aluminosilicate,,,,,,,,0.2,,,,,,0.2,,,,
SG-290-21044,SG-290-21044,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.61,,,86.30000305175781,2414.0000343322754,aluminosilicate,,,,,,,,0.19,,,,,,0.2,,,,
SG-290-21045,SG-290-21045,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.63,,,85.80000305175781,2411.0000133514404,aluminosilicate,,,,,,,,0.17,,,,,,0.2,,,,
SG-290-21046,SG-290-21046,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.67,,,88.5999984741211,2431.999921798706,aluminosilicate,,,,,,,,0.13,,,,,,0.2,,,,
SG-290-21047,SG-290-21047,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.69,,,87.0,2407.999992370605,aluminosilicate,,,,,,,,0.11,,,,,,0.2,,,,
SG-292-21079,SG-292-21079,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5428857040405274,,,84.5,2381.00004196167,silicate,,,,,,,,0.4134895706176758,,,,,,0.04362471580505371,,,,
SG-292-21080,SG-292-21080,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.39841503143310547,,,90.5,2451.99990272522,aluminosilicate,,,,,,,,0.44506484985351563,,,,,,0.15652009963989258,,,,
SG-292-21081,SG-292-21081,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5681107711791992,,,81.80000305175781,2355.0000190734863,silicate,,,,,,,,0.40797641754150393,,,,,,0.023912808895111083,,,,
SG-292-21082,SG-292-21082,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.43477840423583985,,,82.5,2362.99991607666,aluminosilicate,,,,,,,,0.4371173477172852,,,,,,0.12810426712036133,,,,
SG-292-21083,SG-292-21083,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.4613068008422852,,,87.5999984741211,2410.0000858306885,aluminosilicate,,,,,,,,0.4719251251220703,,,,,,0.06676805019378662,,,,
SG-292-21084,SG-292-21084,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5815283584594727,,,82.4000015258789,2362.99991607666,silicate,,,,,,,,0.38420303344726564,,,,,,0.0342686128616333,,,,
SG-292-21085,SG-292-21085,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5024181365966797,,,87.5999984741211,2420.0000762939453,silicate,,,,,,,,0.49758182525634764,,,,,,,,,,
SG-292-21086,SG-292-21086,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.631489143371582,,,81.19999694824219,2349.9999046325684,aluminosilicate,,,,,,,,0.25010673522949217,,,,,,0.11840414047241213,,,,
SG-292-21087,SG-292-21087,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.625873908996582,,,83.0,2368.99995803833,aluminosilicate,,,,,,,,0.3056312942504883,,,,,,0.06849483013153077,,,,
SG-292-21088,SG-292-21088,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5711237716674805,,,86.69999694824219,2414.0000343322754,aluminosilicate,,,,,,,,0.3148818016052246,,,,,,0.11399438858032228,,,,
SG-292-21089,SG-292-21089,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.4835340118408203,,,84.19999694824219,2375.999927520752,silicate,,,,,,,,0.49385169982910165,,,,,,0.02261424779891968,,,,
SG-292-21090,SG-292-21090,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.48173229217529295,,,86.19999694824219,2394.9999809265137,silicate,,,,,,,,0.4763840866088867,,,,,,0.04188360691070556,,,,
SG-292-21059,SG-292-21059,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.4905148696899414,,,91.8000030517578,2500.999927520752,aluminosilicate,0.04015913009643555,,,,,,,0.19010459899902343,,,,,,0.27922147750854487,,,,
SG-292-21060,SG-292-21060,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.548291244506836,,,91.0999984741211,2493.000030517578,aluminosilicate,0.03951339244842529,,,,,,,0.1716438674926758,,,,,,0.2405514907836914,,,,
SG-292-21061,SG-292-21061,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5576675033569336,,,91.5999984741211,2496.999979019165,aluminosilicate,0.03963531970977783,,,,,,,0.16334409713745118,,,,,,0.23935306549072266,,,,
SG-292-21062,SG-292-21062,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.5962052154541017,,,88.9000015258789,2470.999956130981,aluminosilicate,0.03913846731185913,,,,,,,0.1525777530670166,,,,,,0.2120785903930664,,,,
SG-292-21063,SG-292-21063,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6153887176513672,,,88.4000015258789,2461.999893188477,aluminosilicate,0.03904882669448853,,,,,,,0.1435295295715332,,,,,,0.20203292846679688,,,,
SG-292-21064,SG-292-21064,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6257008743286133,,,85.19999694824219,2428.999900817871,aluminosilicate,0.037968246936798095,,,,,,,0.162817325592041,,,,,,0.17351358413696288,,,,
SG-292-21065,SG-292-21065,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6337576675415039,,,86.5999984741211,2454.9999237060547,aluminosilicate,0.039383819103240965,,,,,,,0.12502072334289552,,,,,,0.20183773040771485,,,,
SG-292-21066,SG-292-21066,SciGlass SciGK.csv; cite EPAM/drcassar + license,0.6351958847045898,,,86.69999694824219,2428.999900817871,aluminosilicate,0.03854441404342651,,,,,,,0.14382208824157716,,,,,,0.18243759155273442,,,,
